300	100	40	1.0	3
400	100	40	1.0	4
500	100	40	1.0	5
600	100	40	1.0	6
700	100	40	1.0	7
800	100	40	1.0	8
900	100	40	1.0	9
1000	100	40	1.0	10
100	200	40	1.0	11
200	200	40	1.0	12
300	200	40	1.0	13
400	200	40	1.0	14
500	200	40	1.0	15
600	200	40	1.0	16
700	200	40	1.0	17
800	200	40	1.0	18
900	200	40	1.0	19
1000	200	40	1.0	20
100	300	40	1.0	21
200	300	40	1.0	22
300	300	40	1.0	23
400	300	40	1.0	24
500	300	40	1.0	25
600	300	40	1.0	26
700	300	40	1.0	27
800	300	40	1.0	28
900	300	40	1.0	29
1000	300	40	1.0	30
100	400	40	1.0	31
200	400	40	1.0	32
300	400	40	1.0	33
400	400	40	1.0	34
500	400	40	1.0	35
600	400	40	1.0	36
700	400	40	1.0	37
800	400	40	1.0	38
900	400	40	1.0	39
1000	400	40	1.0	40
100	500	40	1.0	41
200	500	40	1.0	42
300	500	40	1.0	43
400	500	40	1.0	44
500	500	40	1.0	45
600	500	40	1.0	46
700	500	40	1.0	47
800	500	40	1.0	48
900	500	40	1.0	49
1000	500	40	1.0	50
100	600	40	1.0	51
200	600	40	1.0	52
300	600	40	1.0	53
400	600	40	1.0	54
500	600	40	1.0	55
600	600	40	1.0	56
700	600	40	1.0	57
800	600	40	1.0	58
900	600	40	1.0	59
1000	600	40	1.0	60
100	700	40	1.0	61
200	700	40	1.0	62
300	700	40	1.0	63
400	700	40	1.0	64
500	700	40	1.0	65
600	700	40	1.0	66
700	700	40	1.0	67
800	700	40	1.0	68
900	700	40	1.0	69
1000	700	40	1.0	70
100	800	40	1.0	71
200	800	40	1.0	72
300	800	40	1.0	73
400	800	40	1.0	74
500	800	40	1.0	75
600	800	40	1.0	76
700	800	40	1.0	77
800	800	40	1.0	78
900	800	40	1.0	79
1000	800	40	1.0	80
100	900	40	1.0	81
200	900	40	1.0	82
300	900	40	1.0	83
400	900	40	1.0	84
500	900	40	1.0	85
600	900	40	1.0	86
700	900	40	1.0	87
800	900	40	1.0	88
900	900	40	1.0	89
1000	900	40	1.0	90
100	1000	40	1.0	91
200	1000	40	1.0	92
300	1000	40	1.0	93
400	1000	40	1.0	94
500	1000	40	1.0	95
600	1000	40	1.0	96
700	1000	40	1.0	97
800	1000	40	1.0	98
900	1000	40	1.0	99
1000	1000	40	1.0	100
100	100	50	1.0	1
200	100	50	1.0	2
300	100	50	1.0	3
400	100	50	1.0	4
500	100	50	1.0	5
600	100	50	1.0	6
700	100	50	1.0	7
800	100	50	1.0	8
900	100	50	1.0	9
1000	100	50	1.0	10
100	200	50	1.0	11
200	200	50	1.0	12
300	200	50	1.0	13
400	200	50	1.0	14
500	200	50	1.0	15
600	200	50	1.0	16
700	200	50	1.0	17
800	200	50	1.0	18
900	200	50	1.0	19
1000	200	50	1.0	20
100	300	50	1.0	21
200	300	50	1.0	22
300	300	50	1.0	23
400	300	50	1.0	24
500	300	50	1.0	25
600	300	50	1.0	26
700	300	50	1.0	27
800	300	50	1.0	28
900	300	50	1.0	29
1000	300	50	1.0	30
100	400	50	1.0	31
200	400	50	1.0	32
300	400	50	1.0	33
400	400	50	1.0	34
500	400	50	1.0	35
600	400	50	1.0	36
700	400	50	1.0	37
800	400	50	1.0	38
900	400	50	1.0	39
1000	400	50	1.0	40
100	500	50	1.0	41
200	500	50	1.0	42
300	500	50	1.0	43
400	500	50	1.0	44
500	500	50	1.0	45
600	500	50	1.0	46
700	500	50	1.0	47
800	500	50	1.0	48
900	500	50	1.0	49
1000	500	50	1.0	50
100	600	50	1.0	51
200	600	50	1.0	52
300	600	50	1.0	53
400	600	50	1.0	54
500	600	50	1.0	55
600	600	50	1.0	56
700	600	50	1.0	57
800	600	50	1.0	58
900	600	50	1.0	59
1000	600	50	1.0	60
100	700	50	1.0	61
200	700	50	1.0	62
300	700	50	1.0	63
400	700	50	1.0	64
500	700	50	1.0	65
600	700	50	1.0	66
700	700	50	1.0	67
800	700	50	1.0	68
900	700	50	1.0	69
1000	700	50	1.0	70
100	800	50	1.0	71
200	800	50	1.0	72
300	800	50	1.0	73
400	800	50	1.0	74
500	800	50	1.0	75
600	800	50	1.0	76
700	800	50	1.0	77
800	800	50	1.0	78
900	800	50	1.0	79
1000	800	50	1.0	80
100	900	50	1.0	81
200	900	50	1.0	82
300	900	50	1.0	83
400	900	50	1.0	84
500	900	50	1.0	85
600	900	50	1.0	86
700	900	50	1.0	87
800	900	50	1.0	88
900	900	50	1.0	89
1000	900	50	1.0	90
100	1000	50	1.0	91
200	1000	50	1.0	92
300	1000	50	1.0	93
400	1000	50	1.0	94
500	1000	50	1.0	95
600	1000	50	1.0	96
700	1000	50	1.0	97
800	1000	50	1.0	98
900	1000	50	1.0	99
1000	1000	50	1.0	100
100	100	60	1.0	1
200	100	60	1.0	2
300	100	60	1.0	3
400	100	60	1.0	4
500	100	60	1.0	5
600	100	60	1.0	6
700	100	60	1.0	7
800	100	60	1.0	8
900	100	60	1.0	9
1000	100	60	1.0	10
100	200	60	1.0	11
200	200	60	1.0	12
300	200	60	1.0	13
400	200	60	1.0	14
500	200	60	1.0	15
600	200	60	1.0	16
700	200	60	1.0	17
800	200	60	1.0	18
900	200	60	1.0	19
1000	200	60	1.0	20
100	300	60	1.0	21
200	300	60	1.0	22
300	300	60	1.0	23
400	300	60	1.0	24
500	300	60	1.0	25
600	300	60	1.0	26
700	300	60	1.0	27
800	300	60	1.0	28
900	300	60	1.0	29
1000	300	60	1.0	30
100	400	60	1.0	31
200	400	60	1.0	32
300	400	60	1.0	33
400	400	60	1.0	34
500	400	60	1.0	35
600	400	60	1.0	36
700	400	60	1.0	37
800	400	60	1.0	38
900	400	60	1.0	39
1000	400	60	1.0	40
100	500	60	1.0	41
200	500	60	1.0	42
300	500	60	1.0	43
400	500	60	1.0	44
500	500	60	1.0	45
600	500	60	1.0	46
700	500	60	1.0	47
800	500	60	1.0	48
900	500	60	1.0	49
1000	500	60	1.0	50
100	600	60	1.0	51
200	600	60	1.0	52
300	600	60	1.0	53
400	600	60	1.0	54
500	600	60	1.0	55
600	600	60	1.0	56
700	600	60	1.0	57
800	600	60	1.0	58
900	600	60	1.0	59
1000	600	60	1.0	60
100	700	60	1.0	61
200	700	60	1.0	62
300	700	60	1.0	63
400	700	60	1.0	64
500	700	60	1.0	65
600	700	60	1.0	66
700	700	60	1.0	67
800	700	60	1.0	68
900	700	60	1.0	69
1000	700	60	1.0	70
100	800	60	1.0	71
200	800	60	1.0	72
300	800	60	1.0	73
400	800	60	1.0	74
500	800	60	1.0	75
600	800	60	1.0	76
700	800	60	1.0	77
800	800	60	1.0	78
900	800	60	1.0	79
1000	800	60	1.0	80
100	900	60	1.0	81
200	900	60	1.0	82
300	900	60	1.0	83
400	900	60	1.0	84
500	900	60	1.0	85
600	900	60	1.0	86
700	900	60	1.0	87
800	900	60	1.0	88
900	900	60	1.0	89
1000	900	60	1.0	90
100	1000	60	1.0	91
200	1000	60	1.0	92
300	1000	60	1.0	93
400	1000	60	1.0	94
500	1000	60	1.0	95
600	1000	60	1.0	96
700	1000	60	1.0	97
800	1000	60	1.0	98
900	1000	60	1.0	99
1000	1000	60	1.0	100
100	100	70	1.0	1
200	100	70	1.0	2
300	100	70	1.0	3
400	100	70	1.0	4
500	100	70	1.0	5
600	100	70	1.0	6
700	100	70	1.0	7
800	100	70	1.0	8
900	100	70	1.0	9
1000	100	70	1.0	10
100	200	70	1.0	11
200	200	70	1.0	12
300	200	70	1.0	13
400	200	70	1.0	14
500	200	70	1.0	15
600	200	70	1.0	16
700	200	70	1.0	17
800	200	70	1.0	18
900	200	70	1.0	19
1000	200	70	1.0	20
100	300	70	1.0	21
200	300	70	1.0	22
300	300	70	1.0	23
400	300	70	1.0	24
500	300	70	1.0	25
600	300	70	1.0	26
700	300	70	1.0	27
800	300	70	1.0	28
900	300	70	1.0	29
1000	300	70	1.0	30
100	400	70	1.0	31
200	400	70	1.0	32
300	400	70	1.0	33
400	400	70	1.0	34
500	400	70	1.0	35
600	400	70	1.0	36
700	400	70	1.0	37
800	400	70	1.0	38
900	400	70	1.0	39
1000	400	70	1.0	40
100	500	70	1.0	41
200	500	70	1.0	42
300	500	70	1.0	43
400	500	70	1.0	44
500	500	70	1.0	45
600	500	70	1.0	46
700	500	70	1.0	47
800	500	70	1.0	48
900	500	70	1.0	49
1000	500	70	1.0	50
100	600	70	1.0	51
200	600	70	1.0	52
300	600	70	1.0	53
400	600	70	1.0	54
500	600	70	1.0	55
600	600	70	1.0	56
700	600	70	1.0	57
800	600	70	1.0	58
900	600	70	1.0	59
1000	600	70	1.0	60
100	700	70	1.0	61
200	700	70	1.0	62
300	700	70	1.0	63
400	700	70	1.0	64
500	700	70	1.0	65
600	700	70	1.0	66
700	700	70	1.0	67
800	700	70	1.0	68
900	700	70	1.0	69
1000	700	70	1.0	70
100	800	70	1.0	71
200	800	70	1.0	72
300	800	70	1.0	73
400	800	70	1.0	74
500	800	70	1.0	75
600	800	70	1.0	76
700	800	70	1.0	77
800	800	70	1.0	78
900	800	70	1.0	79
1000	800	70	1.0	80
100	900	70	1.0	81
200	900	70	1.0	82
300	900	70	1.0	83
400	900	70	1.0	84
500	900	70	1.0	85
600	900	70	1.0	86
700	900	70	1.0	87
800	900	70	1.0	88
900	900	70	1.0	89
1000	900	70	1.0	90
100	1000	70	1.0	91
200	1000	70	1.0	92
300	1000	70	1.0	93
400	1000	70	1.0	94
500	1000	70	1.0	95
600	1000	70	1.0	96
700	1000	70	1.0	97
800	1000	70	1.0	98
900	1000	70	1.0	99
1000	1000	70	1.0	100
100	100	80	1.0	1
200	100	80	1.0	2
300	100	80	1.0	3
400	100	80	1.0	4
500	100	80	1.0	5
600	100	80	1.0	6
700	100	80	1.0	7
800	100	80	1.0	8
900	100	80	1.0	9
1000	100	80	1.0	10
100	200	80	1.0	11
200	200	80	1.0	12
300	200	80	1.0	13
400	200	80	1.0	14
500	200	80	1.0	15
600	200	80	1.0	16
700	200	80	1.0	17
800	200	80	1.0	18
900	200	80	1.0	19
1000	200	80	1.0	20
100	300	80	1.0	21
200	300	80	1.0	22
300	300	80	1.0	23
400	300	80	1.0	24
500	300	80	1.0	25
600	300	80	1.0	26
700	300	80	1.0	27
800	300	80	1.0	28
900	300	80	1.0	29
1000	300	80	1.0	30
100	400	80	1.0	31
200	400	80	1.0	32
300	400	80	1.0	33
400	400	80	1.0	34
500	400	80	1.0	35
600	400	80	1.0	36
700	400	80	1.0	37
800	400	80	1.0	38
900	400	80	1.0	39
1000	400	80	1.0	40
100	500	80	1.0	41
200	500	80	1.0	42
300	500	80	1.0	43
400	500	80	1.0	44
500	500	80	1.0	45
600	500	80	1.0	46
700	500	80	1.0	47
800	500	80	1.0	48
900	500	80	1.0	49
1000	500	80	1.0	50
100	600	80	1.0	51
200	600	80	1.0	52
300	600	80	1.0	53
400	600	80	1.0	54
500	600	80	1.0	55
600	600	80	1.0	56
700	600	80	1.0	57
800	600	80	1.0	58
900	600	80	1.0	59
1000	600	80	1.0	60
100	700	80	1.0	61
200	700	80	1.0	62
300	700	80	1.0	63
400	700	80	1.0	64
500	700	80	1.0	65
600	700	80	1.0	66
700	700	80	1.0	67
800	700	80	1.0	68
900	700	80	1.0	69
1000	700	80	1.0	70
100	800	80	1.0	71
200	800	80	1.0	72
300	800	80	1.0	73
400	800	80	1.0	74
500	800	80	1.0	75
600	800	80	1.0	76
700	800	80	1.0	77
800	800	80	1.0	78
900	800	80	1.0	79
1000	800	80	1.0	80
100	900	80	1.0	81
200	900	80	1.0	82
300	900	80	1.0	83
400	900	80	1.0	84
500	900	80	1.0	85
600	900	80	1.0	86
700	900	80	1.0	87
800	900	80	1.0	88
900	900	80	1.0	89
1000	900	80	1.0	90
100	1000	80	1.0	91
200	1000	80	1.0	92
300	1000	80	1.0	93
400	1000	80	1.0	94
500	1000	80	1.0	95
600	1000	80	1.0	96
700	1000	80	1.0	97
800	1000	80	1.0	98
900	1000	80	1.0	99
1000	1000	80	1.0	100
100	100	90	1.0	1
200	100	90	1.0	2
300	100	90	1.0	3
400	100	90	1.0	4
500	100	90	1.0	5
600	100	90	1.0	6
700	100	90	1.0	7
800	100	90	1.0	8
900	100	90	1.0	9
1000	100	90	1.0	10
100	200	90	1.0	11
200	200	90	1.0	12
300	200	90	1.0	13
400	200	90	1.0	14
500	200	90	1.0	15
600	200	90	1.0	16
700	200	90	1.0	17
800	200	90	1.0	18
900	200	90	1.0	19
1000	200	90	1.0	20
100	300	90	1.0	21
200	300	90	1.0	22
300	300	90	1.0	23
400	300	90	1.0	24
500	300	90	1.0	25
600	300	90	1.0	26
700	300	90	1.0	27
800	300	90	1.0	28
900	300	90	1.0	29
1000	300	90	1.0	30
100	400	90	1.0	31
200	400	90	1.0	32
300	400	90	1.0	33
400	400	90	1.0	34
500	400	90	1.0	35
600	400	90	1.0	36
700	400	90	1.0	37
800	400	90	1.0	38
900	400	90	1.0	39
1000	400	90	1.0	40
100	500	90	1.0	41
200	500	90	1.0	42
300	500	90	1.0	43
400	500	90	1.0	44
500	500	90	1.0	45
600	500	90	1.0	46
700	500	90	1.0	47
800	500	90	1.0	48
900	500	90	1.0	49
1000	500	90	1.0	50
100	600	90	1.0	51
200	600	90	1.0	52
300	600	90	1.0	53
400	600	90	1.0	54
500	600	90	1.0	55
600	600	90	1.0	56
700	600	90	1.0	57
800	600	90	1.0	58
900	600	90	1.0	59
1000	600	90	1.0	60
100	700	90	1.0	61
200	700	90	1.0	62
300	700	90	1.0	63
400	700	90	1.0	64
500	700	90	1.0	65
600	700	90	1.0	66
700	700	90	1.0	67
800	700	90	1.0	68
900	700	90	1.0	69
1000	700	90	1.0	70
100	800	90	1.0	71
200	800	90	1.0	72
300	800	90	1.0	73
400	800	90	1.0	74
500	800	90	1.0	75
600	800	90	1.0	76
700	800	90	1.0	77
800	800	90	1.0	78
900	800	90	1.0	79
1000	800	90	1.0	80
100	900	90	1.0	81
200	900	90	1.0	82
300	900	90	1.0	83
400	900	90	1.0	84
500	900	90	1.0	85
600	900	90	1.0	86
700	900	90	1.0	87
800	900	90	1.0	88
900	900	90	1.0	89
1000	900	90	1.0	90
100	1000	90	1.0	91
200	1000	90	1.0	92
300	1000	90	1.0	93
400	1000	90	1.0	94
500	1000	90	1.0	95
600	1000	90	1.0	96
700	1000	90	1.0	97
800	1000	90	1.0	98
900	1000	90	1.0	99
1000	1000	90	1.0	100
100	100	100	1.0	1
200	100	100	1.0	2
300	100	100	1.0	3
400	100	100	1.0	4
500	100	100	1.0	5
600	100	100	1.0	6
700	100	100	1.0	7
800	100	100	1.0	8
900	100	100	1.0	9
1000	100	100	1.0	10
100	200	100	1.0	11
200	200	100	1.0	12
300	200	100	1.0	13
400	200	100	1.0	14
500	200	100	1.0	15
600	200	100	1.0	16
700	200	100	1.0	17
800	200	100	1.0	18
900	200	100	1.0	19
1000	200	100	1.0	20
100	300	100	1.0	21
200	300	100	1.0	22
300	300	100	1.0	23
400	300	100	1.0	24
500	300	100	1.0	25
600	300	100	1.0	26
700	300	100	1.0	27
800	300	100	1.0	28
900	300	100	1.0	29
1000	300	100	1.0	30
100	400	100	1.0	31
200	400	100	1.0	32
300	400	100	1.0	33
400	400	100	1.0	34
500	400	100	1.0	35
600	400	100	1.0	36
700	400	100	1.0	37
800	400	100	1.0	38
900	400	100	1.0	39
1000	400	100	1.0	40
100	500	100	1.0	41
200	500	100	1.0	42
300	500	100	1.0	43
400	500	100	1.0	44
500	500	100	1.0	45
600	500	100	1.0	46
700	500	100	1.0	47
800	500	100	1.0	48
900	500	100	1.0	49
1000	500	100	1.0	50
100	600	100	1.0	51
200	600	100	1.0	52
300	600	100	1.0	53
400	600	100	1.0	54
500	600	100	1.0	55
600	600	100	1.0	56
700	600	100	1.0	57
800	600	100	1.0	58
900	600	100	1.0	59
1000	600	100	1.0	60
100	700	100	1.0	61
200	700	100	1.0	62
300	700	100	1.0	63
400	700	100	1.0	64
500	700	100	1.0	65
600	700	100	1.0	66
700	700	100	1.0	67
800	700	100	1.0	68
900	700	100	1.0	69
1000	700	100	1.0	70
100	800	100	1.0	71
200	800	100	1.0	72
300	800	100	1.0	73
400	800	100	1.0	74
500	800	100	1.0	75
600	800	100	1.0	76
700	800	100	1.0	77
800	800	100	1.0	78
900	800	100	1.0	79
1000	800	100	1.0	80
100	900	100	1.0	81
200	900	100	1.0	82
300	900	100	1.0	83
400	900	100	1.0	84
500	900	100	1.0	85
600	900	100	1.0	86
700	900	100	1.0	87
800	900	100	1.0	88
900	900	100	1.0	89
1000	900	100	1.0	90
100	1000	100	1.0	91
200	1000	100	1.0	92
300	1000	100	1.0	93
400	1000	100	1.0	94
500	1000	100	1.0	95
600	1000	100	1.0	96
700	1000	100	1.0	97
800	1000	100	1.0	98
900	1000	100	1.0	99
1000	1000	100	1.0	100
100	100	110	1.0	1
200	100	110	1.0	2
300	100	110	1.0	3
400	100	110	1.0	4
500	100	110	1.0	5
600	100	110	1.0	6
700	100	110	1.0	7
800	100	110	1.0	8
900	100	110	1.0	9
1000	100	110	1.0	10
100	200	110	1.0	11
200	200	110	1.0	12
300	200	110	1.0	13
400	200	110	1.0	14
500	200	110	1.0	15
600	200	110	1.0	16
700	200	110	1.0	17
800	200	110	1.0	18
900	200	110	1.0	19
1000	200	110	1.0	20
100	300	110	1.0	21
200	300	110	1.0	22
300	300	110	1.0	23
400	300	110	1.0	24
500	300	110	1.0	25
600	300	110	1.0	26
700	300	110	1.0	27
800	300	110	1.0	28
900	300	110	1.0	29
1000	300	110	1.0	30
100	400	110	1.0	31
200	400	110	1.0	32
300	400	110	1.0	33
400	400	110	1.0	34
500	400	110	1.0	35
600	400	110	1.0	36
700	400	110	1.0	37
800	400	110	1.0	38
900	400	110	1.0	39
1000	400	110	1.0	40
100	500	110	1.0	41
200	500	110	1.0	42
300	500	110	1.0	43
400	500	110	1.0	44
500	500	110	1.0	45
600	500	110	1.0	46
700	500	110	1.0	47
800	500	110	1.0	48
900	500	110	1.0	49
1000	500	110	1.0	50
100	600	110	1.0	51
200	600	110	1.0	52
300	600	110	1.0	53
400	600	110	1.0	54
500	600	110	1.0	55
600	600	110	1.0	56
700	600	110	1.0	57
800	600	110	1.0	58
900	600	110	1.0	59
1000	600	110	1.0	60
100	700	110	1.0	61
200	700	110	1.0	62
300	700	110	1.0	63
400	700	110	1.0	64
500	700	110	1.0	65
600	700	110	1.0	66
700	700	110	1.0	67
800	700	110	1.0	68
900	700	110	1.0	69
1000	700	110	1.0	70
100	800	110	1.0	71
200	800	110	1.0	72
300	800	110	1.0	73
400	800	110	1.0	74
500	800	110	1.0	75
600	800	110	1.0	76
700	800	110	1.0	77
800	800	110	1.0	78
900	800	110	1.0	79
1000	800	110	1.0	80
100	900	110	1.0	81
200	900	110	1.0	82
300	900	110	1.0	83
400	900	110	1.0	84
500	900	110	1.0	85
600	900	110	1.0	86
700	900	110	1.0	87
800	900	110	1.0	88
900	900	110	1.0	89
1000	900	110	1.0	90
100	1000	110	1.0	91
200	1000	110	1.0	92
300	1000	110	1.0	93
400	1000	110	1.0	94
500	1000	110	1.0	95
600	1000	110	1.0	96
700	1000	110	1.0	97
800	1000	110	1.0	98
900	1000	110	1.0	99
1000	1000	110	1.0	100
100	100	120	1.0	1
200	100	120	1.0	2
300	100	120	1.0	3
400	100	120	1.0	4
500	100	120	1.0	5
600	100	120	1.0	6
700	100	120	1.0	7
800	100	120	1.0	8
900	100	120	1.0	9
1000	100	120	1.0	10
100	200	120	1.0	11
200	200	120	1.0	12
300	200	120	1.0	13
400	200	120	1.0	14
500	200	120	1.0	15
600	200	120	1.0	16
700	200	120	1.0	17
800	200	120	1.0	18
900	200	120	1.0	19
1000	200	120	1.0	20
100	300	120	1.0	21
200	300	120	1.0	22
300	300	120	1.0	23
400	300	120	1.0	24
500	300	120	1.0	25
600	300	120	1.0	26
700	300	120	1.0	27
800	300	120	1.0	28
900	300	120	1.0	29
1000	300	120	1.0	30
100	400	120	1.0	31
200	400	120	1.0	32
300	400	120	1.0	33
400	400	120	1.0	34
500	400	120	1.0	35
600	400	120	1.0	36
700	400	120	1.0	37
800	400	120	1.0	38
900	400	120	1.0	39
1000	400	120	1.0	40
100	500	120	1.0	41
200	500	120	1.0	42
300	500	120	1.0	43
400	500	120	1.0	44
500	500	120	1.0	45
600	500	120	1.0	46
700	500	120	1.0	47
800	500	120	1.0	48
